-,-,-
128.57,-358.73,1426.98
-195.24,-531.75,917.46
-149.21,-907.94,966.67
-277.78,-890.48,1071.43
-25.40,-534.92,887.30
30.16,-120.64,965.08
307.94,157.14,1038.10
-74.60,155.56,1276.19
53.97,204.76,1244.44
-103.17,84.13,1120.63
-150.79,-53.97,987.30
-47.62,-128.57,1046.03
-128.57,-177.78,1141.27
158.73,-77.78,1165.08
82.54,-17.46,1171.43
385.71,155.56,1093.65
-47.62,74.60,1244.44
73.02,73.02,1071.43
349.21,25.40,920.64
-404.76,-334.92,965.08
-,-,-
80.95,-555.56,1469.84
-47.62,-485.71,922.22
-487.30,-779.36,936.51
-434.92,-653.97,846.03
-79.36,-407.94,895.24
1.59,-176.19,987.30
-19.05,-20.64,968.25
84.13,131.75,893.65
-104.76,152.38,971.43
60.32,207.94,1252.38
150.79,209.52,1349.21
22.22,146.03,1293.65
128.57,106.35,1142.86
174.60,123.81,1112.70
330.16,161.90,1036.51
180.95,49.21,1100.00
79.36,73.02,920.64
-42.86,-98.41,922.22
-174.60,-153.97,892.06
-174.60,-479.36,992.06
-231.75,-458.73,949.21
149.21,-550.79,815.87
-,-,-
-26.98,-552.38,1493.65
-146.03,-628.57,996.83
-504.76,-838.10,1019.05
-146.03,-658.73,871.43
-46.03,-452.38,865.08
98.41,-223.81,936.51
76.19,23.81,960.32
73.02,77.78,993.65
-222.22,49.21,1046.03
-26.98,176.19,1100.00
23.81,223.81,1222.22
-22.22,211.11,1296.83
23.81,209.52,1147.62
152.38,207.94,1122.22
104.76,179.36,1122.22
104.76,184.13,1022.22
122.22,133.33,1093.65
-46.03,20.64,934.92
-46.03,-52.38,895.24
130.16,-177.78,858.73
-,-,-
-68.25,-609.52,1457.14
-71.43,-561.90,946.03
-126.98,-709.52,987.30
-404.76,-812.70,946.03
-428.57,-790.48,888.89
-173.02,-482.54,863.49
204.76,-171.43,860.32
160.32,109.52,969.84
255.56,279.36,1290.48
130.16,261.90,1225.40
6.35,200.00,1265.08
1.59,177.78,1139.68
107.94,109.52,1074.60
147.62,50.79,1171.43
111.11,47.62,1123.81
352.38,101.59,1061.90
173.02,33.33,1193.65
226.98,28.57,1009.52
-76.19,-173.02,888.89
-406.35,-407.94,782.54
-301.59,-503.17,563.49
-404.76,-604.76,1071.43
-,-,-
-104.76,-398.41,1417.46
-122.22,-461.90,939.68
-322.22,-660.32,869.84
-396.83,-714.29,871.43
-457.14,-685.71,838.10
-204.76,-450.79,944.44
180.95,-101.59,936.51
209.52,6.35,1149.21
403.17,203.17,1226.98
250.79,128.57,1304.76
174.60,42.86,1292.06
352.38,-23.81,1168.25
284.13,-120.64,1123.81
460.32,-28.57,1220.63
528.57,71.43,1168.25
612.70,-47.62,1195.24
404.76,-323.81,1044.44
-50.79,-688.89,1049.21
-,-,-
53.97,-426.98,1428.57
-128.57,-452.38,893.65
-17.46,-530.16,1014.29
-298.41,-650.79,996.83
-206.35,-663.49,911.11
-231.75,-630.16,887.30
-20.64,-384.13,893.65
152.38,-96.83,885.71
133.33,98.41,1020.64
203.17,309.52,995.24
225.40,274.60,1393.65
331.75,338.10,1476.19
336.51,249.21,1301.59
333.33,136.51,1195.24
461.90,128.57,1238.10
334.92,123.81,1038.10
563.49,82.54,988.89
307.94,-98.41,1301.59
182.54,-334.92,914.29
-,-,-
-1.59,-477.78,1479.37
-206.35,-477.78,944.44
-46.03,-431.75,965.08
-101.59,-509.52,919.05
-306.35,-688.89,1023.81
-152.38,-609.52,890.48
-104.76,-479.36,895.24
57.14,-150.79,846.03
234.92,258.73,923.81
22.22,304.76,1046.03
57.14,334.92,1379.37
79.36,326.98,1350.79
279.36,311.11,1246.03
228.57,411.11,1277.78
388.89,206.35,1342.86
490.48,260.32,1092.06
277.78,147.62,1201.59
355.56,211.11,1023.81
382.54,-47.62,938.10
-246.03,-739.68,941.27
-,-,-
69.84,-306.35,1442.86
52.38,-247.62,969.84
-130.16,-353.97,960.32
-204.76,-476.19,961.90
-398.41,-680.95,842.86
-280.95,-676.19,846.03
33.33,-433.33,842.86
47.62,-49.21,939.68
304.76,236.51,969.84
198.41,450.79,1073.02
306.35,403.17,1350.79
123.81,274.60,1325.40
365.08,263.49,1268.25
231.75,131.75,1323.81
