-,-,-
104.76,-228.57,1747.62
98.41,4.76,938.10
3.17,-53.97,1042.86
49.21,-47.62,939.68
82.54,-74.60,996.83
55.56,-76.19,1011.11
147.62,-53.97,941.27
128.57,-30.16,968.25
152.38,47.62,914.29
131.75,104.76,915.87
104.76,150.79,836.51
31.75,187.30,861.90
-26.98,200.00,942.86
-76.19,203.17,912.70
-120.64,203.17,993.65
-92.06,123.81,1017.46
-68.25,23.81,1046.03
-98.41,30.16,1087.30
-69.84,49.21,1147.62
-73.02,1.59,1023.81
-52.38,-46.03,961.90
-50.79,-22.22,1017.46
-257.14,-25.40,973.02
-53.97,-69.84,1009.52
31.75,-79.36,1014.29
20.64,-74.60,998.41
82.54,-103.17,1022.22
128.57,-53.97,936.51
107.94,-77.78,985.71
147.62,-44.44,946.03
177.78,-26.98,946.03
152.38,31.75,922.22
107.94,46.03,896.83
104.76,79.36,944.44
101.59,77.78,914.29
58.73,84.13,939.68
55.56,76.19,866.67
57.14,-384.13,1019.05
25.40,3.17,987.30
79.36,-3.17,985.71
46.03,-20.64,1039.68
57.14,-25.40,1046.03
-,-,-
-20.64,-534.92,1620.63
-3.17,-49.21,1011.11
0.00,-66.67,1090.48
25.40,-69.84,1036.51
-69.84,-79.36,992.06
182.54,-79.36,995.24
77.78,-79.36,995.24
153.97,-49.21,934.92
174.60,-30.16,942.86
201.59,-17.46,912.70
150.79,25.40,914.29
133.33,80.95,861.90
111.11,122.22,890.48
-71.43,209.52,915.87
-71.43,230.16,915.87
-126.98,253.97,966.67
-182.54,198.41,969.84
-106.35,173.02,1039.68
-77.78,153.97,971.43
-77.78,98.41,1093.65
-123.81,30.16,966.67
-77.78,-22.22,1019.05
-68.25,-28.57,1066.67
-46.03,-46.03,1015.87
-41.27,-106.35,1041.27
76.19,-180.95,1022.22
-25.40,-147.62,1017.46
77.78,-153.97,914.29
74.60,-125.40,1012.70
22.22,-74.60,895.24
147.62,-100.00,965.08
131.75,-30.16,988.89
131.75,-20.64,947.62
173.02,1.59,1009.52
98.41,79.36,895.24
77.78,95.24,947.62
50.79,73.02,942.86
46.03,55.56,911.11
-47.62,-96.83,985.71
-144.44,180.95,966.67
23.81,3.17,1012.70
-,-,-
-79.36,-525.40,1625.40
-20.64,-79.36,1000.00
60.32,-106.35,974.60
47.62,-71.43,995.24
84.13,-57.14,987.30
123.81,-44.44,714.29
104.76,-1.59,944.44
76.19,-4.76,965.08
109.52,76.19,892.06
123.81,95.24,923.81
25.40,82.54,934.92
47.62,106.35,947.62
-20.64,122.22,961.90
-52.38,180.95,936.51
-71.43,177.78,966.67
-28.57,153.97,965.08
-1.59,101.59,988.89
-95.24,106.35,1012.70
-77.78,85.71,968.25
-69.84,55.56,1068.25
-22.22,23.81,987.30
-4.76,-44.44,1100.00
-19.05,-44.44,1093.65
52.38,-101.59,892.06
3.17,-73.02,1000.00
73.02,-49.21,965.08
-4.76,-74.60,969.84
80.95,-71.43,947.62
80.95,-30.16,942.86
74.60,-47.62,963.49
153.97,-31.75,939.68
134.92,-30.16,998.41
131.75,-19.05,941.27
147.62,46.03,1011.11
106.35,50.79,960.32
80.95,26.98,969.84
49.21,52.38,963.49
76.19,50.79,938.10
53.97,47.62,987.30
49.21,31.75,844.44
9.52,47.62,961.90
52.38,25.40,985.71
58.73,22.22,965.08
49.21,4.76,993.65
33.33,6.35,971.43
50.79,0.00,993.65
55.56,-1.59,965.08
26.98,-4.76,988.89
52.38,-4.76,963.49
-,-,-
-49.21,-484.13,1550.79
-22.22,-47.62,1069.84
6.35,-50.79,944.44
3.17,-74.60,1073.02
46.03,-76.19,996.83
106.35,-76.19,941.27
176.19,-71.43,995.24
233.33,-25.40,946.03
176.19,-25.40,1020.64
155.56,6.35,888.89
158.73,31.75,917.46
58.73,55.56,915.87
100.00,122.22,922.22
22.22,173.02,912.70
23.81,180.95,920.64
-25.40,211.11,912.70
-44.44,185.71,1011.11
-74.60,126.98,1044.44
-46.03,100.00,1017.46
-68.25,84.13,1065.08
-49.21,-23.81,990.48
-41.27,-4.76,1088.89
49.21,-53.97,996.83
-4.76,-52.38,1036.51
7.94,-50.79,939.68
22.22,-103.17,1022.22
55.56,-79.36,946.03
96.83,-95.24,1046.03
122.22,-77.78,941.27
126.98,-80.95,958.73
174.60,-50.79,941.27
126.98,-46.03,944.44
107.94,3.17,884.13
101.59,4.76,988.89
80.95,46.03,946.03
84.13,30.16,941.27
74.60,28.57,1174.60
33.33,47.62,920.64
79.36,31.75,968.25
47.62,33.33,917.46
57.14,20.64,995.24
47.62,30.16,960.32
31.75,7.94,946.03
49.21,0.00,973.02
25.40,-15.87,965.08
47.62,0.00,968.25
47.62,-1.59,1039.68
50.79,6.35,942.86
47.62,-3.17,987.30
98.41,-3.17,1014.29
-,-,-
-42.86,-552.38,1606.35
55.56,-120.64,996.83
101.59,-120.64,993.65
126.98,-123.81,971.43
149.21,-104.76,1015.87
130.16,-76.19,1011.11
157.14,-26.98,936.51
106.35,7.94,969.84
101.59,46.03,941.27
71.43,101.59,909.52
-1.59,157.14,936.51
52.38,176.19,839.68
4.76,177.78,1020.64
-53.97,185.71,963.49
-41.27,104.76,1036.51
-95.24,101.59,990.48
-49.21,47.62,992.06
-179.36,47.62,1071.43
4.76,-95.24,988.89
-52.38,-104.76,1114.29
-44.44,-77.78,996.83
-71.43,-93.65,1014.29
44.44,-79.36,963.49
9.52,-69.84,944.44
130.16,-93.65,971.43
73.02,-52.38,998.41
149.21,-66.67,896.83
152.38,-50.79,969.84
122.22,-20.64,938.10
128.57,23.81,922.22
98.41,49.21,938.10
98.41,53.97,990.48
50.79,31.75,961.90
57.14,46.03,1555.56
-,-,-
-53.97,-582.54,1569.84
-25.40,-55.56,1012.70
55.56,-76.19,990.48
30.16,-103.17,998.41
111.11,-126.98,969.84
182.54,-152.38,988.89
203.17,-123.81,1011.11
209.52,-96.83,968.25
201.59,-42.86,985.71
149.21,-4.76,915.87
133.33,30.16,911.11
95.24,79.36,915.87
33.33,126.98,909.52
25.40,180.95,885.71
-52.38,203.17,938.10
-47.62,182.54,934.92
-79.36,136.51,1020.64
-69.84,130.16,1038.10
-106.35,77.78,1066.67
-22.22,1.59,1011.11
-47.62,-74.60,1114.29
-20.64,-98.41,988.89
-44.44,-122.22,1049.21
-44.44,-157.14,966.67
76.19,-153.97,969.84
33.33,-131.75,993.65
126.98,-128.57,963.49
131.75,-119.05,939.68
149.21,-180.95,971.43
226.98,-100.00,941.27
149.21,-52.38,944.44
131.75,-3.17,939.68
123.81,6.35,941.27
76.19,50.79,966.67
20.64,58.73,973.02
100.00,33.33,963.49
49.21,73.02,914.29
23.81,28.57,992.06
22.22,22.22,919.05
49.21,-6.35,988.89
30.16,-1.59,996.83
49.21,0.00,944.44
-,-,-
-49.21,-534.92,1601.59
3.17,-128.57,939.68
73.02,-126.98,1012.70
7.94,-144.44,946.03
157.14,-147.62,996.83
184.13,-76.19,965.08
200.00,-25.40,946.03
236.51,73.02,936.51
204.76,131.75,884.13
101.59,204.76,815.87
26.98,200.00,868.25
-79.36,150.79,922.22
-30.16,134.92,1019.05
-47.62,136.51,987.30
-104.76,58.73,1065.08
-100.00,25.40,1193.65
-96.83,25.40,1042.86
-101.59,-23.81,1069.84
-28.57,3.17,988.89
-20.64,-103.17,1020.64
-28.57,-96.83,938.10
25.40,-153.97,1000.00
126.98,-176.19,968.25
106.35,-176.19,992.06
128.57,-93.65,942.86
176.19,-73.02,958.73
198.41,-50.79,941.27
182.54,1.59,888.89
223.81,47.62,965.08
149.21,131.75,920.64
103.17,107.94,941.27
98.41,57.14,944.44
22.22,50.79,990.48
80.95,23.81,936.51
-,-,-
50.79,-400.00,1606.35
-23.81,-52.38,998.41
76.19,-76.19,961.90
158.73,-96.83,1036.51
177.78,-130.16,947.62
276.19,-130.16,888.89
185.71,-17.46,961.90
230.16,26.98,887.30
211.11,82.54,946.03
182.54,125.40,946.03
123.81,180.95,865.08
55.56,185.71,917.46
25.40,174.60,960.32
-23.81,250.79,1041.27
0.00,253.97,909.52
-77.78,304.76,1093.65
-77.78,122.22,917.46
-44.44,74.60,1096.83
-71.43,22.22,1012.70
73.02,-53.97,1068.25
7.94,-30.16,998.41
74.60,-98.41,961.90
50.79,-104.76,1069.84
96.83,-122.22,942.86
100.00,-103.17,1015.87
174.60,-71.43,911.11
203.17,-98.41,1039.68
253.97,-23.81,941.27
185.71,47.62,946.03
179.36,96.83,871.43
130.16,100.00,939.68
123.81,147.62,996.83
107.94,84.13,919.05
104.76,82.54,919.05
96.83,-79.36,995.24
73.02,46.03,966.67
80.95,47.62,946.03
79.36,30.16,988.89
47.62,26.98,973.02
80.95,7.94,998.41
96.83,7.94,998.41
-,-,-
-23.81,-409.52,1601.59
125.40,0.00,888.89
71.43,-49.21,1066.67
111.11,-122.22,1023.81
209.52,-79.36,963.49
160.32,-73.02,949.21
233.33,-71.43,942.86
225.40,53.97,946.03
300.00,77.78,946.03
209.52,103.17,865.08
131.75,136.51,888.89
23.81,176.19,860.32
-93.65,277.78,966.67
-98.41,228.57,871.43
-104.76,203.17,1066.67
-103.17,134.92,1071.43
-96.83,100.00,1049.21
-98.41,98.41,1088.89
-80.95,25.40,1039.68
50.79,-55.56,1050.79
-53.97,-106.35,995.24
57.14,-150.79,947.62
6.35,-177.78,1019.05
96.83,-130.16,988.89
152.38,-103.17,990.48
-150.79,-74.60,961.90
179.36,-52.38,941.27
209.52,9.52,915.87
206.35,47.62,912.70
174.60,84.13,936.51
125.40,109.52,941.27
80.95,125.40,919.05
74.60,100.00,920.64
80.95,76.19,963.49
73.02,55.56,965.08
79.36,73.02,987.30
53.97,28.57,1012.70
58.73,6.35,987.30
76.19,74.60,961.90
49.21,3.17,1012.70
96.83,3.17,1038.10
-,-,-
74.60,-480.95,1596.83
47.62,-106.35,993.65
55.56,-131.75,1049.21
