-,-,-
-98.4,-628.5,1577.7
-144.4,-233.3,912.7
-49.2,-225.4,915.8
7.9,-311.1,895.2
73.0,-280.9,887.3
226.9,-282.5,946.0
-,-,-
-203.1,-661.9,1558.7
-233.3,-330.1,841.2
52.3,-333.3,909.5
331.7,-333.3,968.2
426.9,-257.1,944.4
485.7,-96.8,1020.6
311.1,34.9,1023.8
107.9,158.7,1012.7
-,-,-
-52.3,-609.5,1574.6
-231.7,-323.8,892.0
-50.7,-400.0,890.4
180.9,-384.1,939.6
333.3,-360.3,914.2
460.3,-180.9,971.4
409.5,22.2,1017.4
-,-,-
-349.2,-252.3,861.9
-271.4,-307.9,885.7
-152.3,-422.2,869.8
180.9,-398.4,919.0
353.9,-326.9,888.8
584.1,-128.5,995.2
555.5,7.9,1041.2
258.7,152.3,990.4
26.9,209.5,1063.4
-357.1,52.3,1076.1
-,-,-
-42.8,-582.5,1606.3
-330.1,-230.1,893.6
-233.3,-333.3,895.2
-79.3,-430.1,885.7
231.7,-384.1,884.1
563.4,-228.5,1014.2
533.3,-207.9,971.4
517.4,82.5,988.8
358.7,184.1,1014.2
52.3,207.9,1068.2
-476.1,-31.7,1112.7
-712.7,-274.6,1049.2
-582.5,-426.9,934.9
-,-,-
28.5,-841.2,1598.4
46.0,-423.8,885.7
284.1,-301.5,944.4
528.5,-149.2,985.7
536.5,-3.1,992.0
303.1,4.7,987.3
57.1,128.5,1038.1
-249.2,-26.9,1047.6
-,-,-
82.5,-653.9,1604.7
304.7,-144.4,941.2
503.1,-68.2,987.3
415.8,4.7,917.4
233.3,131.7,941.2
125.4,73.0,1011.1
-207.9,-17.4,1115.8
-380.9,-130.1,1061.9
-484.1,-307.9,996.8
-,-,-
-23.8,-730.1,1582.5
-153.9,-349.2,911.1
-80.9,-330.1,911.1
353.9,-320.6,915.8
558.7,-180.9,941.2
631.7,-76.1,946.0
430.1,103.1,971.4
228.5,84.1,971.4
-79.3,177.7,1223.8
-,-,-
-50.7,-607.9,1571.4
-25.4,-300.0,936.5
107.9,-282.5,938.1
301.5,-196.8,985.7
485.7,1.5,998.4
355.5,85.7,987.3
261.9,57.1,996.8
-93.6,184.1,1068.2
-453.9,-3.1,990.4
-474.6,-66.6,1041.2
-301.5,-123.8,914.2
-228.5,-246.0,920.6
-,-,-
98.4,-550.7,1555.5
184.1,-206.3,961.9
353.9,-68.2,1020.6
461.9,73.0,1073.0
400.0,33.3,1012.7
-17.4,33.3,942.8
-26.9,126.9,973.0
-230.1,76.1,1061.9
-400.0,-26.9,996.8
-422.2,-125.4,990.4
-385.7,-279.3,947.6
-258.7,-423.8,942.8
-,-,-
238.1,-50.7,1368.2
225.4,30.1,1019.0
109.5,80.9,973.0
225.4,184.1,968.2
77.7,73.0,944.4
49.2,158.7,944.4
-174.6,-25.4,1042.8
-379.3,-125.4,1036.5
-500.0,-201.5,966.6
-347.6,-280.9,895.2
-168.2,-307.9,961.9
82.5,-231.7,942.8
228.5,-226.9,971.4
-,-,-
233.3,-350.7,1477.7
82.5,-53.9,960.3
80.9,131.7,917.4
52.3,236.5,1071.4
-174.6,149.2,1012.7
-380.9,-55.5,988.8
-355.5,-222.2,985.7
-234.9,-282.5,944.4
-201.5,-333.3,895.2
-82.5,-376.1,934.9
80.9,-434.9,911.1
274.6,-296.8,912.7
407.9,-122.2,984.1
-,-,-
123.8,-425.4,1355.5
47.6,-204.7,917.4
280.9,-100.0,1012.7
304.7,-69.8,995.2
211.1,125.4,966.6
58.7,130.1,961.9
-130.1,55.5,1017.4
-485.7,-128.5,969.8
-474.6,-206.3,971.4
-298.4,-279.3,1019.0
-123.8,-284.1,911.1
152.3,-298.4,965.0
258.7,-279.3,920.6
-,-,-
80.9,-322.2,1546.0
103.1,-142.8,941.2
185.7,-128.5,947.6
334.9,-17.4,961.9
260.3,106.3,961.9
131.7,155.5,965.0
-20.6,173.0,963.4
-255.5,34.9,992.0
-303.1,-41.2,920.6
-231.7,-126.9,998.4
-122.2,-173.0,942.8
-49.2,-222.2,920.6
-23.8,-300.0,965.0
130.1,-328.5,1014.2
-,-,-
30.1,-426.9,1452.3
-76.1,-271.4,914.2
125.4,-231.7,971.4
411.1,-42.8,987.3
530.1,109.5,439.6
285.7,150.7,890.4
25.4,234.9,971.4
-247.6,76.1,988.8
-460.3,-53.9,987.3
-403.1,-103.1,965.0
-180.9,-130.1,993.6
-46.0,-179.3,942.8
-68.2,-298.4,941.2
0.0,-347.6,946.0
-,-,-
109.5,-331.7,1495.2
50.7,-231.7,988.8
179.3,-200.0,1019.0
206.3,-146.0,947.6
280.9,0.0,984.1
360.3,155.5,973.0
149.2,223.8,1022.2
-46.0,133.3,958.7
-77.7,160.3,946.0
-249.2,1.5,934.9
-587.3,-203.1,939.6
-,-,-
74.6,-301.5,1528.5
3.1,-271.4,939.6
179.3,-252.3,1036.5
133.3,-307.9,960.3
123.8,-233.3,960.3
236.5,-3.1,947.6
423.8,201.5,996.8
300.0,353.9,1014.2
52.3,226.9,985.7
-153.9,125.4,958.7
