-,-,-
279.4,-506.3,866.7
261.9,-484.1,890.5
261.9,-454.0,911.1
412.7,-396.8,961.9
306.3,-381.0,966.7
844.4,-379.4,960.3
379.4,-377.8,934.9
509.5,-427.0,884.1
530.2,-434.9,842.9
604.8,-422.2,841.3
692.1,-381.0,842.9
658.7,-323.8,861.9
657.1,-279.4,842.9
631.7,-250.8,788.9
611.1,-220.6,784.1
563.5,-174.6,739.7
588.9,-130.2,709.5
584.1,-103.2,657.1
588.9,-28.6,682.5
609.5,22.2,711.1
638.1,58.7,761.9
639.7,109.5,790.5
609.5,161.9,758.7
587.3,234.9,712.7
463.5,331.7,692.1
331.7,457.1,692.1
282.5,534.9,715.9
261.9,563.5,720.6
276.2,568.3,742.9
300.0,566.7,815.9
304.8,555.6,893.7
282.5,517.5,965.1
206.3,555.6,947.6
154.0,584.1,969.8
96.8,588.9,942.9
27.0,615.9,942.9
-15.9,663.5,966.7
-95.2,706.3,1020.6
-96.8,766.7,1114.3
-179.4,761.9,1147.6
-198.4,758.7,1217.5
-204.8,682.5,1247.6
-258.7,587.3,1227.0
-271.4,558.7,1223.8
-277.8,533.3,1200.0
-282.5,482.5,1166.7
-271.4,461.9,1176.2
-284.1,465.1,1200.0
-307.9,458.7,1249.2
-382.5,457.1,1268.3
-457.1,436.5,1268.3
-461.9,428.6,1290.5
-457.1,327.0,1242.9
-433.3,230.2,1198.4
-330.2,149.2,1163.5
-254.0,50.8,1149.2
-152.4,-28.6,1177.8
-155.6,-120.6,1114.3
-246.0,-179.4,1069.8
-200.0,-247.6,1065.1
-131.7,-376.2,1019.0
-125.4,-474.6,917.5
-154.0,-528.6,861.9
-122.2,-533.3,860.3
-46.0,-552.4,888.9
 6.3,-600.0,936.5
81.0,-581.0,992.1
106.3,-581.0,1041.3
123.8,-577.8,1066.7
85.7,-558.7,1096.8
 7.9,-406.3,1112.7
-27.0,-385.7,1047.6
-28.6,-423.8,911.1
-22.2,-431.7,841.3
-52.4,-452.4,815.9
-4.8,-430.2,909.5
84.1,-403.2,1012.7
155.6,-427.0,1068.3
276.2,-431.7,1139.7
333.3,-460.3,1168.3
361.9,-504.8,1117.5
403.2,-525.4,1011.1
333.3,-528.6,912.7
273.0,-433.3,884.1
249.2,-352.4,863.5
231.7,-257.1,846.0
230.2,-193.7,896.8
231.7,-171.4,907.9
276.2,-127.0,1009.5
334.9,-125.4,1068.3
430.2,-155.6,1073.0
466.7,-169.8,1076.2
477.8,-155.6,1038.1
465.1,-130.2,946.0
411.1,-106.3,911.1
339.7,-74.6,863.5
311.1,20.6,846.0
-,-,-
107.9,-349.2,912.7
77.8,-427.0,988.9
327.0,-460.3,1020.6
377.8,-504.8,1019.0
407.9,-507.9,1017.5
438.1,-506.3,1038.1
428.6,-511.1,1017.5
760.3,-527.0,1022.2
506.3,-557.1,971.4
609.5,-563.5,914.3
631.7,-577.8,863.5
630.2,-538.1,814.3
609.5,-477.8,784.1
592.1,-450.8,785.7
638.1,-347.6,811.1
681.0,-203.2,871.4
639.7,-79.4,892.1
585.7,47.6,866.7
554.0,101.6,819.0
534.9,161.9,763.5
488.9,223.8,731.7
479.4,257.1,706.3
452.4,312.7,757.1
360.3,407.9,793.7
304.8,490.5,839.7
274.6,568.3,885.7
185.7,609.5,863.5
