-,-,-
-26.2,21.0,967.2
-20.2,30.2,974.1
-20.8,43.1,965.7
-24.1,64.0,974.6
-33.7,95.0,976.3
-47.0,137.7,993.3
-60.3,187.4,995.9
-75.1,244.5,1006.7
-92.8,296.7,998.1
-104.4,346.6,998.7
-103.4,394.9,977.7
-92.5,437.8,957.7
-74.4,472.0,919.7
-40.2,500.6,896.7
 9.2,525.5,872.9
67.6,547.1,879.1
125.4,559.0,883.0
185.3,561.4,899.9
246.1,550.7,899.3
303.4,529.8,913.3
356.5,504.8,914.7
406.5,478.5,929.9
443.2,448.3,930.0
474.4,412.8,945.0
507.5,373.7,945.6
552.5,328.5,967.4
601.9,274.6,983.4
648.6,217.1,1022.9
691.6,152.2,1052.5
726.8,87.1,1097.9
751.0,20.8,1115.5
769.5,-44.6,1134.7
782.7,-118.0,1125.4
789.3,-196.9,1124.4
776.3,-278.7,1102.0
741.1,-361.6,1090.5
694.1,-442.6,1068.8
642.3,-526.0,1064.4
585.9,-611.7,1043.8
523.4,-700.8,1038.6
452.1,-789.2,1006.8
372.1,-861.8,982.7
278.7,-912.3,931.7
179.7,-935.2,901.1
80.4,-931.6,861.9
-22.6,-906.5,852.9
-126.9,-864.1,843.9
-226.9,-806.2,866.5
-315.4,-740.3,885.3
-386.4,-669.6,928.2
-444.5,-597.2,956.8
-485.3,-519.8,1003.8
-512.2,-443.8,1022.3
-529.7,-365.2,1049.2
-530.8,-285.5,1042.4
-512.7,-208.4,1051.2
-483.3,-133.2,1043.4
-457.7,-55.3,1059.2
-444.8,24.6,1059.9
-442.3,101.8,1085.6
-442.0,171.0,1091.7
-435.1,229.6,1113.5
-417.9,276.5,1107.7
-399.1,312.5,1115.3
-385.8,339.8,1094.0
-372.5,361.5,1089.3
-360.0,377.3,1064.9
-345.2,388.7,1061.3
-328.1,398.7,1039.2
-309.0,409.1,1039.7
-293.8,419.5,1023.5
-279.4,435.9,1025.2
-262.6,449.6,1007.1
-241.3,461.7,1008.1
-216.4,471.6,985.9
-185.3,484.2,988.2
-154.8,498.8,970.4
-123.0,515.1,974.3
-96.5,533.5,962.0
-78.9,549.3,972.8
-70.1,568.6,965.5
-58.3,590.0,966.2
-39.0,606.1,937.3
-10.7,613.2,919.9
25.0,609.1,883.4
66.6,596.1,869.8
109.4,573.6,838.9
154.6,547.9,833.0
194.0,520.5,816.6
224.0,490.5,826.2
241.4,462.2,833.8
254.2,435.7,865.5
265.7,409.6,880.3
276.8,384.6,905.7
284.7,359.6,911.9
290.4,334.9,934.9
298.6,302.8,935.2
314.3,261.1,946.9
331.6,212.4,935.2
340.8,159.5,937.2
341.9,108.0,927.4
340.3,56.0,936.7
334.8, 1.5,936.1
328.4,-52.0,957.9
319.0,-103.0,963.7
306.2,-152.7,985.1
-,-,-
47.3,72.5,979.3
44.0,71.4,989.6
41.2,70.8,985.1
39.2,70.5,994.9
34.2,74.1,988.2
25.7,85.1,994.6
11.1,101.0,985.2
-3.0,119.2,989.5
-14.6,139.0,978.9
-24.1,160.9,978.5
-31.5,186.0,964.1
-35.0,216.7,961.5
-40.1,255.4,952.2
-49.1,302.3,965.0
-58.0,353.8,972.9
-61.7,409.8,994.8
-62.1,467.9,1001.3
-57.2,524.6,1017.7
