-,-,-
236.51,-255.56,1577.78
31.75,71.43,990.48
26.98,73.02,973.02
31.75,74.60,992.06
49.21,79.36,992.06
49.21,77.78,990.48
49.21,74.60,998.41
57.14,58.73,993.65
57.14,49.21,968.25
52.38,33.33,988.89
69.84,23.81,985.71
71.43,6.35,968.25
74.60,3.17,961.90
76.19,-23.81,973.02
49.21,-46.03,966.67
25.40,-26.98,944.44
-20.64,-52.38,973.02
0.00,-71.43,987.30
-3.17,-71.43,1015.87
-146.03,-47.62,993.65
3.17,-50.79,1012.70
22.22,-47.62,1044.44
4.76,-19.05,1038.10
3.17,-26.98,1011.11
-4.76,-23.81,993.65
-4.76,-26.98,1012.70
23.81,-1.59,1063.49
7.94,50.79,992.06
30.16,47.62,992.06
47.62,76.19,971.43
79.36,96.83,995.24
84.13,103.17,993.65
104.76,106.35,995.24
128.57,106.35,990.48
126.98,152.38,985.71
134.92,123.81,1011.11
176.19,107.94,965.08
184.13,77.78,969.84
182.54,76.19,993.65
179.36,58.73,946.03
158.73,26.98,969.84
150.79,1.59,961.90
126.98,-3.17,987.30
106.35,-50.79,992.06
107.94,-69.84,996.83
84.13,-69.84,987.30
52.38,-69.84,988.89
53.97,-53.97,984.13
33.33,-74.60,1015.87
73.02,-103.17,1174.60
60.32,-130.16,1023.81
57.14,-171.43,1014.29
-28.57,-130.16,966.67
-169.84,-74.60,1014.29
-177.78,3.17,968.25
-79.36,77.78,996.83
0.00,96.83,1017.46
3.17,76.19,1023.81
-,-,-
253.97,-246.03,1552.38
104.76,26.98,995.24
77.78,23.81,993.65
71.43,28.57,993.65
80.95,31.75,993.65
84.13,33.33,987.30
98.41,47.62,996.83
125.40,49.21,993.65
134.92,33.33,987.30
131.75,46.03,974.60
133.33,28.57,966.67
109.52,6.35,966.67
128.57,-1.59,968.25
123.81,-22.22,961.90
125.40,-3.17,985.71
104.76,-1.59,973.02
125.40,122.22,969.84
98.41,-46.03,963.49
96.83,-69.84,949.21
98.41,-101.59,968.25
49.21,-96.83,968.25
31.75,-98.41,965.08
23.81,-76.19,1012.70
-22.22,-79.36,996.83
-4.76,-77.78,1023.81
-4.76,-49.21,1066.67
-28.57,4.76,1069.84
-28.57,76.19,1049.21
-4.76,57.14,1088.89
-19.05,79.36,1063.49
28.57,98.41,1015.87
80.95,128.57,968.25
100.00,125.40,987.30
109.52,96.83,938.10
152.38,107.94,942.86
160.32,100.00,947.62
180.95,82.54,968.25
177.78,50.79,969.84
203.17,20.64,996.83
206.35,-4.76,992.06
174.60,-28.57,944.44
146.03,-50.79,971.43
125.40,-95.24,969.84
104.76,-80.95,984.13
101.59,-122.22,971.43
96.83,-122.22,961.90
31.75,-133.33,992.06
-23.81,-104.76,1017.46
-117.46,-79.36,1352.38
-80.95,-17.46,1039.68
-,-,-
255.56,-377.78,1576.19
96.83,46.03,990.48
77.78,22.22,971.43
122.22,4.76,944.44
125.40,-22.22,1015.87
126.98,-25.40,969.84
126.98,-46.03,961.90
131.75,-47.62,938.10
360.32,-53.97,960.32
101.59,-93.65,969.84
79.36,-80.95,990.48
76.19,-107.94,998.41
33.33,-122.22,1019.05
26.98,-117.46,990.48
4.76,-103.17,944.44
-19.05,-119.05,993.65
-23.81,-122.22,1025.40
-4.76,-128.57,1039.68
-28.57,-80.95,1044.44
-66.67,-44.44,1039.68
-66.67,0.00,1039.68
-47.62,0.00,1138.10
-44.44,31.75,1041.27
-17.46,77.78,987.30
49.21,107.94,969.84
47.62,82.54,963.49
85.71,96.83,987.30
109.52,130.16,961.90
157.14,107.94,961.90
152.38,80.95,987.30
160.32,55.56,992.06
184.13,47.62,971.43
177.78,-1.59,968.25
179.36,-25.40,942.86
147.62,-49.21,936.51
146.03,-79.36,987.30
123.81,-77.78,971.43
128.57,-76.19,946.03
85.71,-66.67,939.68
109.52,-104.76,987.30
77.78,-120.64,987.30
80.95,-149.21,993.65
-20.64,-146.03,1015.87
-150.79,-120.64,1014.29
-80.95,-95.24,1046.03
-100.00,-28.57,1068.25
-,-,-
109.52,-325.40,1626.98
31.75,22.22,995.24
26.98,6.35,973.02
-400.00,23.81,963.49
74.60,34.92,990.48
71.43,6.35,990.48
82.54,1.59,969.84
96.83,-42.86,1012.70
84.13,-52.38,996.83
100.00,-71.43,985.71
77.78,-69.84,961.90
84.13,-79.36,973.02
79.36,-98.41,969.84
76.19,-120.64,966.67
77.78,-123.81,988.89
52.38,-130.16,942.86
46.03,-195.24,949.21
-23.81,-180.95,947.62
-44.44,-220.64,947.62
-74.60,-201.59,941.27
-77.78,-182.54,985.71
-79.36,-171.43,1014.29
-79.36,-153.97,1066.67
-123.81,-100.00,1068.25
-104.76,-53.97,1039.68
-47.62,-30.16,1085.71
-44.44,20.64,1090.48
-4.76,28.57,1061.90
23.81,74.60,1019.05
107.94,109.52,960.32
126.98,101.59,1022.22
125.40,79.36,987.30
176.19,57.14,965.08
184.13,44.44,1014.29
179.36,55.56,960.32
153.97,-53.97,988.89
107.94,-76.19,965.08
